street,house,repressed,longitude,latitude,distance from Kremlin
Бронная М. ул.,д.14,1,37.596696,55.761138,1.62954280846
Бронная М. ул.,д.15,7,37.595321,55.761350,1.71188797883
Бронная М. ул.,д.15б,2,37.596157,55.760727,1.62845160893
Бронная М. ул.,д.16,7,37.596435,55.761598,1.67444097718
Бронная М. ул.,д.18,3,37.596013,55.761923,1.71784361585
Бронная М. ул.,д.19,2,37.595204,55.762308,1.78413224612
Бронная М. ул.,д.20,1,37.595644,55.762257,1.75943265866
Бронная М. ул.,д.21,7,37.594800,55.762647,1.82775068566
Бронная М. ул.,д.22,3,37.595249,55.762799,1.81753597483
Бронная М. ул.,д.23,1,37.594593,55.762824,1.85037129301
Бронная М. ул.,д.24,1,37.594683,55.763240,1.87655030803
Бронная М. ул.,д.26,1,37.594207,55.763655,1.92953981117
Бронная М. ул.,д.27,1,37.593920,55.763361,1.92125876666
Бронная М. ул.,д.30,1,37.593731,55.763959,1.97430753269
Бронная М. ул.,д.31,2,37.591270,55.765027,2.16816127903
Бронная М. ул.,д.32,2,37.593596,55.764151,1.99494666331
Бронная М. ул.,д.36,3,37.593102,55.764440,2.03944743153
Бронная М. ул.,д.42,1,37.592303,55.765260,2.13824906239
Брошевский  пер.,д.5,1,37.674660,55.736752,3.98389664199
Брошевский  пер.,д.10,1,37.672765,55.736062,3.91111908088
Брошевский  пер.,д.12,1,37.672765,55.736062,3.91111908088
Брюсов  пер.,д.1,3,37.604457,55.757014,0.965677428742
Брюсов  пер.,д.1б,1,37.604825,55.757318,0.967202733862
Брюсов  пер.,д.2,19,37.606397,55.758103,0.951367147186
Брюсов  пер.,д.2а,1,37.606640,55.758402,0.964978494833
Брюсов  пер.,д.4,1,37.607107,55.758691,0.969854163493
Брюсов  пер.,д.6,4,37.607475,55.758990,0.981299393349
Брюсов  пер.,д.7,4,37.605894,55.758357,0.993577876784
Брюсов  пер.,д.11,2,37.605867,55.758843,1.03381227256
Брюсов  пер.,д.12,1,37.609856,55.760028,0.999387644981
Брюсов  пер.,д.17,2,37.607646,55.759714,1.04003628696
Брюсов  пер.,д.19,2,37.608095,55.760013,1.05233430338
Брянская  ул.,д.15,1,37.558221,55.744292,3.78158682899
Брянская  ул.,д.27,1,,,
Брянская  ул.,д.28,1,37.558706,55.745306,3.7278151025
Брянский 1-й пер.,д.20,1,37.564590,55.744885,3.37850187313
Брянский 2-й пер.,д.16,2,37.564590,55.744885,3.37850187313
Буденного  просп.,д.16,2,37.725020,55.772877,7.14104434096
Буденного  просп.,д.23,3,37.728856,55.771241,7.31330967623
Буженинов  пер.,д.32,1,,,
Буженинова  ул.,д.22,1,37.709012,55.790418,7.16321846532
Буженинова  ул.,д.51,1,37.709129,55.792427,7.30426352355
Буженинова  ул.,д.55,1,37.709129,55.792427,7.30426352355
Бумажный  пр.,д.15,1,37.587524,55.791248,4.73837223269
Бунтарский  пер.,д.11,1,,,
Бурденко  ул.,д.5,1,37.581622,55.738120,2.70319733681
Бурденко  ул.,д.10,2,37.583050,55.738885,2.58129525036
Бурденко  ул.,д.11,1,37.581514,55.738424,2.68961124606
Бурденко  ул.,д.11а,1,37.580409,55.738348,2.75176607543
Бурденко  ул.,д.12,1,37.582565,55.738830,2.60982087971
Бурденко  ул.,д.13,1,37.581514,55.738424,2.68961124606
Бурденко  ул.,д.16,5,37.580607,55.738895,2.708198786
Бурденко  ул.,д.19,1,37.577049,55.738368,2.92826711405
Бурденко  ул.,д.24,1,37.578064,55.739108,2.83153216874
Бутиковский  пер.,д.5,1,37.602696,55.738601,1.74127595322
Бутиковский  пер.,д.11,1,37.602283,55.737851,1.82615976179
Бутиковский  пер.,д.17,1,37.602283,55.737851,1.82615976179
Бутырская  ул.,д.10,1,37.584604,55.797726,5.47398148901
Бутырская  ул.,д.13,1,37.583365,55.795975,5.32388144151
Бутырская  ул.,д.17,1,37.583239,55.798333,5.56858477975
Бутырская  ул.,д.26,1,,,
Бутырская  ул.,д.28,1,,,
Бутырская  ул.,д.34,1,37.584892,55.798895,5.58838138085
Бутырская  ул.,д.45,2,37.583104,55.800463,5.79143845361
Бутырская  ул.,д.77,1,37.582260,55.803833,6.16001038058
Бутырская  ул.,д.88,1,37.581918,55.807617,6.56240825884
Бутырский Вал  ул.,д.5,20,37.585260,55.779474,3.64502081633
Бутырский Вал  ул.,д.20,1,37.586563,55.780233,3.67300691712
Бухвостова 1-я ул.,д.3,2,37.708778,55.798374,7.71207591062
Бухвостова 1-я ул.,д.23,1,,,
Бухвостова 1-я ул.,д.47,1,,,
Вадковский  пер.,д.12,3,37.595249,55.788697,4.30176407949
Вадковский  пер.,д.14,1,37.595249,55.788697,4.30176407949
Вадковский  пер.,д.16,1,37.595537,55.789284,4.35810884993
Валовая  ул.,д.1,1,37.632413,55.730243,2.60387946606
Валовая  ул.,д.3,1,37.632413,55.730243,2.60387946606
Валовая  ул.,д.4,1,37.634515,55.731348,2.54372779402
Валовая  ул.,д.5,1,37.632413,55.730243,2.60387946606
Валовая  ул.,д.10,1,37.631748,55.731283,2.48103580435
Валовая  ул.,д.15,1,37.632413,55.730243,2.60387946606
Варварка  ул.,д.5,1,37.628074,55.753098,0.699224478234
Варварка  ул.,д.7,6,37.629709,55.753169,0.80142007304
Варварка  ул.,д.11,2,37.631703,55.753017,0.922585980599
Варварка  ул.,д.24,3,37.632125,55.752566,0.944198627474
Варсонофьевский  пер.,д.1,1,37.623771,55.763645,1.36011967544
Варсонофьевский  пер.,д.4,8,37.625208,55.763093,1.3335487738
Варсонофьевский  пер.,д.6,4,37.625747,55.763194,1.35707288536
Варсонофьевский  пер.,д.7,4,37.626520,55.763528,1.41076782099
Варсонофьевский  пер.,д.8,6,37.627274,55.762875,1.36658652098
Варшавское  ш.,д.16,1,37.620788,55.693054,6.55963286176
Варшавское  ш.,д.53,1,37.626618,55.677255,8.33375757992
Варшавское  ш.,д.54,1,37.621085,55.666655,9.49426574278
Варшавское  ш.,д.3,2,37.623393,55.702003,5.57449647251
Варшавское  ш.,д.4,1,37.620124,55.700157,5.76885211852
Варшавское  ш.,д.5,1,37.622792,55.701176,5.66372070263
Варшавское  ш.,д.7,1,37.624687,55.700710,5.72410042616
Варшавское  ш.,д.8,1,37.619117,55.699238,5.86926875664
Варшавское  ш.,д.9,1,37.621687,55.700496,5.73527905981
Варшавское  ш.,д.9а,1,37.625711,55.699634,5.84892301208
Варшавское  ш.,д.12,1,37.618911,55.696722,6.14871598846
Варшавское  ш.,д.13,1,37.621157,55.699228,5.8745596376
Варшавское  ш.,д.14,1,37.619773,55.695961,6.23455322068
Варшавское  ш.,д.15,1,37.621408,55.697650,6.05054908434
Варшавское  ш.,д.21,3,37.622226,55.695337,6.30990872505
Варшавское  ш.,д.30,1,37.618031,55.680768,7.92186692554
Варшавское  ш.,д.31,1,37.622280,55.692906,6.58005120444
Варшавское  ш.,д.32а,1,37.622944,55.681077,7.89585784361
Варшавское  ш.,д.44а,1,37.624759,55.674585,8.622621562
Варшавское  ш.,дом кирпичного завода № 7,1,,,
Васильевская  ул.,д.1,1,37.585503,55.770492,2.85026291886
Васильевская  ул.,д.4,1,37.586832,55.770750,2.81446756354
Васильевская  ул.,д.5,1,37.585296,55.771216,2.91764220613
Васильевская  ул.,д.11,2,37.587892,55.771991,2.87554967296
Васильевская  ул.,д.12,1,37.586832,55.770750,2.81446756354
Васильевская  ул.,д.15,2,37.588620,55.772350,2.87811463108
Васильевская  ул.,д.22,1,,,
Васильевский  туп.,д.9,1,37.623295,55.751239,0.398910281246
Ватин Б. пер.,д.4,1,37.645205,55.747414,1.83342688634
Ватутинский 1-й пер.,д.5,1,37.676807,55.875890,14.2716232094
Ватутинский 2-й пер.,д.23,1,37.676807,55.875890,14.2716232094
Ватутинский 3-й пер.,д.8,1,37.676807,55.875890,14.2716232094
Ватутинский 8-й пер.,д.19,1,37.676807,55.875890,14.2716232094
Вдовий  пер.,д.30,1,,,
Ведерников  пер.,д.2,2,37.682089,55.734096,4.53102912742
Ведерников  пер.,д.26,1,,,
Вековая  ул.,д.10,1,37.672747,55.743000,3.62574467139
Вековая  ул.,д.23,1,37.674283,55.743755,3.69646074648
Вековая  ул.,д.30,1,37.674777,55.742980,3.74860720199
Вельяминовская  ул.,д.10,1,37.722118,55.780481,7.29422182677
Вельяминовская  ул.,д.17,1,37.721525,55.784268,7.45379213625
Верещагина  ул.,д.20,1,37.504133,55.803995,9.12661469684
Верхнелихоборская  ул.,д.1,1,37.562371,55.850307,11.4523669478
Верхнелихоборская  ул.,д.13,1,37.554834,55.849251,11.4911514092
Верхне-Михайловский 1-й пр.,д.5,1,37.604915,55.710519,4.67581629554
Верхне-Михайловский 3-й пр.,д.15,1,37.603208,55.708100,4.9589929278
Верхняя  ул.,д.32,1,37.574480,55.778704,3.98862565737
Весковский  пер.,д.4,1,37.599561,55.778527,3.14550288833
Ветошный  пр.,д.9,1,37.621561,55.755479,0.477375537075
Вешняковское  ш.,д.7а,1,,,
Виндавская  ул.,д.11,1,,,
Вишняковский  пер.,д.27,6,37.629143,55.735484,1.98683467162
Владимирская  ул.,д.13,1,37.776224,55.759385,9.99234752345
Владимирский  пос.,д.1,1,,,
Владыкинская Горка  ул.,д.17,1,,,
Владыкинская  ул.,д.15,1,,,
Владыкинская  ул.,д.18,1,,,
Владыкинская  ул.,д.24,1,,,
Владыкинское  ш.,д.17,1,37.591207,55.845163,10.4836210671
Власьевский Б. пер.,д.4,1,37.590847,55.744069,1.86350303997
Власьевский Б. пер.,д.7,3,37.590776,55.745377,1.80318907139
Власьевский Б. пер.,д.9,6,37.590237,55.745944,1.80958214689
Власьевский Б. пер.,д.10,2,37.591629,55.745595,1.74455647349
Власьевский Б. пер.,д.14,8,37.591494,55.746568,1.71107160495
Власьевский М. пер.,д.6,1,37.593524,55.746066,1.61490611191
Власьевский М. пер.,д.7,1,37.592626,55.746400,1.65196058342
Власьевский М. пер.,д.8,1,37.593524,55.746066,1.61490611191
Власьевский М. пер.,д.14,2,37.593003,55.747069,1.60313787461
Водопроводный  пер.,д.2,1,37.636096,55.795373,4.96652976273
Водопьянов  пер.,д.3,1,,,
Воздвиженка  ул.,4-й дом Советов,1,,,
Воздвиженка  ул.,д.4,12,37.610071,55.752678,0.444189280764
Воздвиженка  ул.,д.5,3,37.607296,55.752445,0.613488320548
Воздвиженка  ул.,д.6,1,37.607799,55.752967,0.589789101481
Воздвиженка  ул.,д.10,3,37.606263,55.753027,0.685616231288
Воздвиженка  ул.,д.11,1,37.603666,55.752703,0.842265806237
Воздвиженка  ул.,д.13,1,37.603666,55.752703,0.842265806237
Воздвиженка  ул.,д.18,2,37.602562,55.753195,0.917331711782
Воздвиженка  ул.,д.81,1,,,
Вознесенский  пер.,д.9,4,37.604385,55.758321,1.05949402071
Вознесенский  пер.,д.11,6,37.604691,55.758732,1.07644550172
Вознесенский  пер.,д.12,2,37.605355,55.758899,1.06028662601
Вознесенский  пер.,д.13,1,37.604691,55.758732,1.07644550172
Вознесенский  пер.,д.15,5,37.605795,55.760069,1.14055296447
Вознесенский  пер.,д.16,10,37.605885,55.759628,1.09884525402
Вознесенский  пер.,д.17,8,37.606164,55.760342,1.15071702723
Вознесенский  пер.,д.18,1,37.606316,55.759917,1.10721368557
Вознесенский  пер.,д.20,4,37.606730,55.760140,1.1117352912
Войковский 2-й пер.,д.12,1,37.493793,55.816799,10.5505660409
Войковский 2-й пер.,д.14,1,37.493793,55.816799,10.5505660409
Войковский 3-й пер.,д.13,1,37.493919,55.819899,10.7830363971
Войковский 3-й пер.,д.16,1,37.493919,55.819899,10.7830363971
Войковский 3-й пер.,д.25,1,37.493919,55.819899,10.7830363971
Волков  пер.,д.4,1,37.574813,55.761761,2.85768777891
Волков  пер.,д.5,1,37.573986,55.762333,2.92994214497
Волков  пер.,д.6,1,37.574813,55.761761,2.85768777891
Волков  пер.,д.7,1,37.572854,55.762627,3.00790792616
Волков  пер.,д.21,1,37.573672,55.764835,3.06701063334
Волконский 1-й пер.,д.1,1,37.615830,55.774831,2.538874092
Волконский 1-й пер.,д.3,1,37.615830,55.774831,2.538874092
Волконский 1-й пер.,д.9,1,37.615830,55.774831,2.538874092
Волконский 1-й пер.,д.15,1,37.617339,55.774715,2.52484850527
Волконский 2-й пер.,д.3,1,37.617204,55.775819,2.64756467341
Волконский 2-й пер.,д.10,1,37.616926,55.775383,2.59908561123
Волоколамское  ш.,д.5,1,37.501411,55.806504,9.43548569368
Волоколамское  ш.,д.15а,7,37.441556,55.828799,13.9033183762
Волоколамское  ш.,д.21,2,37.494368,55.808584,9.92202281341
Волоколамское  ш.,д.52,1,37.472036,55.815322,11.4804221036
Волоколамское  ш.,д.146,1,37.365173,55.826969,17.8177628239
Волочаевская  ул.,д.1,19,37.687003,55.756974,4.41072724935
Волочаевская  ул.,д.10,1,37.682664,55.756624,4.13650416246
Волочаевская  ул.,д.17,2,37.677822,55.750981,3.8035589111
Волочаевская  ул.,д.19,1,37.677176,55.750104,3.76741711653
Волочаевская  ул.,д.36а,1,37.678307,55.753357,3.83500515552
Волховский  пер.,д.8,1,37.684102,55.771778,4.73491235953
Волховский  пер.,д.19,1,37.685009,55.770385,4.71616417897
Волховский  пер.,д.23,1,37.685009,55.770385,4.71616417897
Волхонка  ул.,д.6,3,37.608508,55.748544,0.659908743561
Волхонка  ул.,д.9,1,37.607574,55.747074,0.808834716385
Волхонка  ул.,д.14,3,37.605140,55.746568,0.960919073695
Волхонка  ул.,д.16,1,37.603343,55.745493,1.12377663507
Вольная  ул.,д.8,1,37.726008,55.775778,7.30963971378
Воробьевского шоссе 7-й пр.,д.3,1,,,
Воробьевское  ш.,д.2,1,37.543093,55.729412,5.26839213494
Воробьевское  ш.,д.3а,1,37.543093,55.729412,5.26839213494
Воробьевское  ш.,д.26,1,,,
Воробьевское  ш.,д.45,1,37.539688,55.727100,5.57984922596
Воробьевское  ш.,д.47а,4,37.539688,55.727100,5.57984922596
Воробьевское  ш.,д.51,2,37.539688,55.727100,5.57984922596
Воронцово Поле  ул.,д.3,56,37.649139,55.753261,2.0116617482
Воронцово Поле  ул.,д.7,6,37.652634,55.754020,2.23672885013
Воронцово Поле  ул.,д.9,1,37.653523,55.754117,2.29316171364
Воронцово Поле  ул.,д.10,1,37.651520,55.753002,2.15866712465
Воронцово Поле  ул.,д.13,1,37.654430,55.754613,2.35575470294
Воронцово Поле  ул.,д.16,1,37.654843,55.753833,2.37244503479
Воронцово Поле  ул.,д.18,1,37.655571,55.754487,2.42500009566
Воронцовская  ул.,д.2,2,37.654475,55.740700,2.65747693942
Воронцовская  ул.,д.6,2,37.655472,55.739367,2.78445588163
