ADDRESS_ID,ADDRESS,APT_COUNT,PERS_COUNT,LINK
1151,"Достоевского ул., д.29",2,2,http://mos.memo.ru/shot-16.htm#s11
1152,"Достоевского ул., д.31",1,1,http://mos.memo.ru/shot-16.htm#s11
1153,"Дровяная пл., д.8",1,1,http://mos.memo.ru/shot-16.htm#s12
1154,"Дровяная пл., д.10",1,1,http://mos.memo.ru/shot-16.htm#s12
1155,"Дровяная пл., д.12",1,1,http://mos.memo.ru/shot-16.htm#s12
1156,"Дровяной Б. пер., д.2",2,2,http://mos.memo.ru/shot-16.htm#s13
1157,"Дровяной Б. пер., д.10",1,1,http://mos.memo.ru/shot-16.htm#s13
1158,"Дружинниковская ул., д.4",1,1,http://mos.memo.ru/shot-16.htm#s14
1159,"Дружинниковская ул., д.11",2,2,http://mos.memo.ru/shot-16.htm#s14
1160,"Дружинниковская ул., д.14",2,2,http://mos.memo.ru/shot-16.htm#s14
1161,"Дубининская ул., д.5",1,1,http://mos.memo.ru/shot-16.htm#s15
1162,"Дубининская ул., д.17",1,1,http://mos.memo.ru/shot-16.htm#s15
1163,"Дубининская ул., д.25",1,1,http://mos.memo.ru/shot-16.htm#s15
1164,"Дубининская ул., д.33",2,2,http://mos.memo.ru/shot-16.htm#s15
1165,"Дубининская ул., д.65",1,1,http://mos.memo.ru/shot-16.htm#s15
1166,"Дубовая Роща ул., д.19",1,1,http://mos.memo.ru/shot-16.htm#s16
1167,"Дубовая Роща ул., д.27",1,1,http://mos.memo.ru/shot-16.htm#s16
1168,"Дубровская 1-я ул., д.1",2,2,http://mos.memo.ru/shot-16.htm#s17
1169,"Дубровская 1-я ул., д.2",2,2,http://mos.memo.ru/shot-16.htm#s17
1170,"Дубровская 1-я ул., д.4",1,1,http://mos.memo.ru/shot-16.htm#s17
1171,"Дубровская 1-я ул., д.6",1,1,http://mos.memo.ru/shot-16.htm#s17
1172,"Дубровская 1-я ул., д.7",1,1,http://mos.memo.ru/shot-16.htm#s17
1173,"Дубровская 1-я ул., д.9",2,2,http://mos.memo.ru/shot-16.htm#s17
1174,"Дубровская 1-я ул., д.12",2,2,http://mos.memo.ru/shot-16.htm#s17
1175,"Дубровский пос., д.6",1,1,http://mos.memo.ru/shot-16.htm#s18
1176,"Дубровский пос., д.10",1,1,http://mos.memo.ru/shot-16.htm#s18
1177,"Дубровский пос., д.11",1,1,http://mos.memo.ru/shot-16.htm#s18
1178,"Дубровский пр., д.5",1,1,http://mos.memo.ru/shot-16.htm#s19
1179,"Дубровский пр., д.7",1,1,http://mos.memo.ru/shot-16.htm#s19
1180,"Дубровский пр., д.22",1,1,http://mos.memo.ru/shot-16.htm#s19
1181,"Дубровский 4-й пер., д.1",1,1,http://mos.memo.ru/shot-16.htm#s20
1182,"Дубровский 4-й пер., д.12",1,1,http://mos.memo.ru/shot-16.htm#s20
1183,"Дубровский 4-й пер., д.25",1,1,http://mos.memo.ru/shot-16.htm#s20
1184,"Дурасовский пер., д.3",2,3,http://mos.memo.ru/shot-16.htm#s21
1185,"Дурновский пер., д.1б",1,1,http://mos.memo.ru/shot-16.htm#s22
1186,"Дурновский пер., д.4",2,2,http://mos.memo.ru/shot-16.htm#s22
1187,"Дурновский пер., д.18",1,1,http://mos.memo.ru/shot-16.htm#s22
1188,"Дурова ул., д.14",1,1,http://mos.memo.ru/shot-16.htm#s23
1189,"Дурова ул., д.24",2,2,http://mos.memo.ru/shot-16.htm#s23
1190,"Дурова ул., д.33",1,1,http://mos.memo.ru/shot-16.htm#s23
1191,"Дурова ул., д.35",1,1,http://mos.memo.ru/shot-16.htm#s23
1192,"Дурова ул., д.36а",3,3,http://mos.memo.ru/shot-16.htm#s23
1193,"Дурова ул., д.39",1,1,http://mos.memo.ru/shot-16.htm#s23
1194,"Дурова ул., д.41",1,1,http://mos.memo.ru/shot-16.htm#s23
1195,"Духовской пер., д.25",1,1,http://mos.memo.ru/shot-16.htm#s24
1196,"Егерская ул., д.8",1,1,http://mos.memo.ru/shot-17.htm#s1
1197,"Егерская ул., д.11",1,1,http://mos.memo.ru/shot-17.htm#s1
1198,"Егорьевская ул., д.8",1,1,http://mos.memo.ru/shot-17.htm#s2
1199,"Ездаков пер., д.1",2,2,http://mos.memo.ru/shot-17.htm#s3
1200,"Екатерининская ул., д.9",1,1,http://mos.memo.ru/shot-17.htm#s4
1201,"Екатерининская Б. ул., д.3",1,1,http://mos.memo.ru/shot-17.htm#s5
1202,"Екатерининская Б. ул., д.5а",1,1,http://mos.memo.ru/shot-17.htm#s5
1203,"Екатерининская Б. ул., д.5б",1,1,http://mos.memo.ru/shot-17.htm#s5
1204,"Екатерининская Б. ул., д.15",1,2,http://mos.memo.ru/shot-17.htm#s5
1205,"Екатерининская М. ул., д.7",1,1,http://mos.memo.ru/shot-17.htm#s6
1206,"Екатерининская М. ул., д.18",1,1,http://mos.memo.ru/shot-17.htm#s6
1207,"Елецкий пер., д.10",1,1,http://mos.memo.ru/shot-17.htm#s7
1208,"Елецкий пер., д.12",2,2,http://mos.memo.ru/shot-17.htm#s7
1209,"Елисеевский пр., д.4",1,1,http://mos.memo.ru/shot-17.htm#s8
1210,"Елоховский пр., д.1",1,1,http://mos.memo.ru/shot-17.htm#s9
1211,"Елоховский пр., д.3",1,2,http://mos.memo.ru/shot-17.htm#s9
1212,"Елоховский пр., д.7",1,1,http://mos.memo.ru/shot-17.htm#s9
1213,"Еремеевский пр., д.22",1,1,http://mos.memo.ru/shot-17.htm#s10
1214,"Ермаковская Роща ул., д.8",1,1,http://mos.memo.ru/shot-17.htm#s11
1215,"Ермолаевский пер., д.4",2,2,http://mos.memo.ru/shot-17.htm#s12
1216,"Ермолаевский пер., д.9",1,1,http://mos.memo.ru/shot-17.htm#s12
1217,"Ермолаевский пер., д.10",4,4,http://mos.memo.ru/shot-17.htm#s12
1218,"Ермолаевский пер., д.11",1,1,http://mos.memo.ru/shot-17.htm#s12
1219,"Ермолаевский пер., д.16",3,3,http://mos.memo.ru/shot-17.htm#s12
1220,"Ермолаевский пер., д.17",2,2,http://mos.memo.ru/shot-17.htm#s12
1221,"Ермолаевский пер., д.18",4,4,http://mos.memo.ru/shot-17.htm#s12
1222,"Ермолаевский пер., д.19",1,1,http://mos.memo.ru/shot-17.htm#s12
1223,"Ермолаевский пер., д.25",2,2,http://mos.memo.ru/shot-17.htm#s12
1224,"Ермолаевский пер., д.27",2,2,http://mos.memo.ru/shot-17.htm#s12
1225,"Ермолаевский пер., д.28",2,3,http://mos.memo.ru/shot-17.htm#s12
1226,"Еропкинский пер., д.11",3,3,http://mos.memo.ru/shot-17.htm#s13
1227,"Еропкинский пер., д.14",3,3,http://mos.memo.ru/shot-17.htm#s13
1228,"Еропкинский пер., д.15",1,1,http://mos.memo.ru/shot-17.htm#s13
1229,"Еропкинский пер., д.16",1,1,http://mos.memo.ru/shot-17.htm#s13
1230,"Жебрунова ул., д.2",5,5,http://mos.memo.ru/shot-18.htm#s1
1231,"Жебрунова ул., д.2а",4,5,http://mos.memo.ru/shot-18.htm#s1
1232,"Жебрунова ул., д.13",1,1,http://mos.memo.ru/shot-18.htm#s1
1233,"Жебрунова ул., д.14",1,1,http://mos.memo.ru/shot-18.htm#s1
1234,"Жевлюков пер., д.19",1,1,http://mos.memo.ru/shot-18.htm#s2
1235,"Живарев пер., д.4",1,1,http://mos.memo.ru/shot-18.htm#s3
1236,"Живарев пер., д.8",1,1,http://mos.memo.ru/shot-18.htm#s3
1237,"Жидков пер., д.12",1,1,http://mos.memo.ru/shot-18.htm#s4
1238,"Житная ул., д.9",1,1,http://mos.memo.ru/shot-18.htm#s5
1239,"Житная ул., д.10",1,1,http://mos.memo.ru/shot-18.htm#s5
1240,"Житная ул., д.11",1,1,http://mos.memo.ru/shot-18.htm#s5
1241,"Житная ул., д.14",1,1,http://mos.memo.ru/shot-18.htm#s5
1242,"Житная ул., д.27",3,3,http://mos.memo.ru/shot-18.htm#s5
1243,"Жуков пр., д.29",1,1,http://mos.memo.ru/shot-18.htm#s6
1244,"Жуковского ул., д.2",2,2,http://mos.memo.ru/shot-18.htm#s7
1245,"Жуковского ул., д.4",4,4,http://mos.memo.ru/shot-18.htm#s7
1246,"Жуковского ул., д.5",1,1,http://mos.memo.ru/shot-18.htm#s7
1247,"Жуковского ул., д.7",2,2,http://mos.memo.ru/shot-18.htm#s7
1248,"Жуковского ул., д.8",2,2,http://mos.memo.ru/shot-18.htm#s7
1249,"Жуковского ул., д.9",1,1,http://mos.memo.ru/shot-18.htm#s7
1250,"Жуковского ул., д.11",2,2,http://mos.memo.ru/shot-18.htm#s7
1251,"Жуковского ул., д.12",1,1,http://mos.memo.ru/shot-18.htm#s7
1252,"Жуковского ул., д.19",2,2,http://mos.memo.ru/shot-18.htm#s7
1253,"Журавлева ул., д.4",1,1,http://mos.memo.ru/shot-18.htm#s8
1254,"Журавлевская пл., д.4",1,1,http://mos.memo.ru/shot-18.htm#s9
1255,"Завода Серп и молот пр., д.23",1,1,http://mos.memo.ru/shot-19.htm#s1
1256,"Завода Серп и молот пр., д.23а",1,1,http://mos.memo.ru/shot-19.htm#s1
1257,"Завода Серп и молот пр., д.45",1,1,http://mos.memo.ru/shot-19.htm#s1
1258,"Загородная ул., д.1",1,1,http://mos.memo.ru/shot-19.htm#s2
1259,"Загородное ш., д.4",1,1,http://mos.memo.ru/shot-19.htm#s3
1260,"Загородный 3-й пр., д.7",2,2,http://mos.memo.ru/shot-19.htm#s4
1261,"Загородный 3-й пр., д.8",2,2,http://mos.memo.ru/shot-19.htm#s4
1262,"Заморенова ул., д.9",1,1,http://mos.memo.ru/shot-19.htm#s5
1263,"Заморенова ул., д.11",1,1,http://mos.memo.ru/shot-19.htm#s5
1264,"Заморенова ул., д.14",1,1,http://mos.memo.ru/shot-19.htm#s5
1265,"Заморенова ул., д.16",1,2,http://mos.memo.ru/shot-19.htm#s5
1266,"Заморенова ул., д.20",1,1,http://mos.memo.ru/shot-19.htm#s5
1267,"Заморенова ул., д.21",1,1,http://mos.memo.ru/shot-19.htm#s5
1268,"Заморенова ул., д.28",1,1,http://mos.memo.ru/shot-19.htm#s5
1269,"Зарядьевский пер., д.3",1,1,http://mos.memo.ru/shot-19.htm#s6
1270,"Зарядьевский пер., д.6",1,1,http://mos.memo.ru/shot-19.htm#s6
1271,"Зарядьевский пер., д.13",1,1,http://mos.memo.ru/shot-19.htm#s6
1272,"Застава Ильича пл., д.2",2,2,http://mos.memo.ru/shot-19.htm#s7
1273,"Застава Ильича пл., д.5",1,1,http://mos.memo.ru/shot-19.htm#s7
1274,"Заставный пер., д.4",1,1,http://mos.memo.ru/shot-19.htm#s8
1275,"Зацепа ул., 1 чел.",1,1,http://mos.memo.ru/shot-19.htm#s9
1276,"Зацепа ул., д.12",1,1,http://mos.memo.ru/shot-19.htm#s9
1277,"Зацепа ул., д.18",1,1,http://mos.memo.ru/shot-19.htm#s9
1278,"Зацепа ул., д.24",1,1,http://mos.memo.ru/shot-19.htm#s9
1279,"Зацепа ул., д.32",1,1,http://mos.memo.ru/shot-19.htm#s9
1280,"Зацепа ул., д.36",2,2,http://mos.memo.ru/shot-19.htm#s9
1281,"Зацепа ул., д.43",5,5,http://mos.memo.ru/shot-19.htm#s9
1282,"Зацепский Вал ул., д.5",1,1,http://mos.memo.ru/shot-19.htm#s10
1283,"Зацепский пр., д.7",1,1,http://mos.memo.ru/shot-19.htm#s11
1284,"Зацепский туп., д.2",2,2,http://mos.memo.ru/shot-19.htm#s12
1285,"Зацепский 1-й пр., д.5",1,1,http://mos.memo.ru/shot-19.htm#s13
1286,"Зачатьевский пер., д.11",1,1,http://mos.memo.ru/shot-19.htm#s14
1287,"Зачатьевский 1-й пер., д.8",1,1,http://mos.memo.ru/shot-19.htm#s15
1288,"Зачатьевский 1-й пер., д.10",3,3,http://mos.memo.ru/shot-19.htm#s15
1289,"Зачатьевский 1-й пер., д.13",2,2,http://mos.memo.ru/shot-19.htm#s15
1290,"Зачатьевский 1-й пер., д.19",1,1,http://mos.memo.ru/shot-19.htm#s15
1291,"Зачатьевский 2-й пер., д.2",3,3,http://mos.memo.ru/shot-19.htm#s16
1292,"Зачатьевский 2-й пер., д.5",2,3,http://mos.memo.ru/shot-19.htm#s16
1293,"Зачатьевский 2-й пер., д.15",2,2,http://mos.memo.ru/shot-19.htm#s16
1294,"Зачатьевский 3-й пер., д.12",1,1,http://mos.memo.ru/shot-19.htm#s17
1295,"Зборовский 3-й пер., д.42",1,1,http://mos.memo.ru/shot-19.htm#s18
1296,"Звенигородская 2-я ул., д.4",1,1,http://mos.memo.ru/shot-19.htm#s19
1297,"Звенигородская Б. ул., д.8",1,1,http://mos.memo.ru/shot-19.htm#s20
1298,"Звенигородский 4-й пер., д.2",1,1,http://mos.memo.ru/shot-19.htm#s21
1299,"Звенигородское ш., д.3б",1,1,http://mos.memo.ru/shot-19.htm#s22
1300,"Звенигородское ш., д.11",3,3,http://mos.memo.ru/shot-19.htm#s22
1301,"Звенигородское ш., д.15",1,1,http://mos.memo.ru/shot-19.htm#s22
1302,"Звонарский пер., д.1",5,6,http://mos.memo.ru/shot-19.htm#s23
1303,"Звонарский пер., д.1а",1,1,http://mos.memo.ru/shot-19.htm#s23
1304,"Звонарский пер., д.3",1,1,http://mos.memo.ru/shot-19.htm#s23
1305,"Звонарский пер., д.5",1,1,http://mos.memo.ru/shot-19.htm#s23
1306,"Зеленогорский 3-й пер., д.10а",1,1,http://mos.memo.ru/shot-19.htm#s24
1307,"Зеленоградский 2-й пр., д.6",1,1,http://mos.memo.ru/shot-19.htm#s25
1308,"Зеленые Горы ул., д.20а",1,1,http://mos.memo.ru/shot-19.htm#s26
1309,"Зельев пер., д.25",1,1,http://mos.memo.ru/shot-19.htm#s27
1310,"Зельев пер., д.69",1,1,http://mos.memo.ru/shot-19.htm#s27
1311,"Земельный 2-й пр., д.4",1,1,http://mos.memo.ru/shot-19.htm#s28
1312,"Земледельческий пер., д.12",1,1,http://mos.memo.ru/shot-19.htm#s29
1313,"Земледельческий пер., д.18",1,1,http://mos.memo.ru/shot-19.htm#s29
1314,"Земляной Вал ул., 1 чел.",1,1,http://mos.memo.ru/shot-19.htm#s30
1315,"Земляной Вал ул., д.1",1,1,http://mos.memo.ru/shot-19.htm#s30
1316,"Земляной Вал ул., д.4",1,1,http://mos.memo.ru/shot-19.htm#s30
1317,"Земляной Вал ул., д.6",1,1,http://mos.memo.ru/shot-19.htm#s30
1318,"Земляной Вал ул., д.7",5,5,http://mos.memo.ru/shot-19.htm#s30
1319,"Земляной Вал ул., д.10",1,1,http://mos.memo.ru/shot-19.htm#s30
1320,"Земляной Вал ул., д.11",1,1,http://mos.memo.ru/shot-19.htm#s30
1321,"Земляной Вал ул., д.12",1,1,http://mos.memo.ru/shot-19.htm#s30
1322,"Земляной Вал ул., д.13",3,3,http://mos.memo.ru/shot-19.htm#s30
1323,"Земляной Вал ул., д.14",4,4,http://mos.memo.ru/shot-19.htm#s30
1324,"Земляной Вал ул., д.17",1,1,http://mos.memo.ru/shot-19.htm#s30
1325,"Земляной Вал ул., д.20",1,1,http://mos.memo.ru/shot-19.htm#s30
1326,"Земляной Вал ул., д.21",1,1,http://mos.memo.ru/shot-19.htm#s30
1327,"Земляной Вал ул., д.22",1,1,http://mos.memo.ru/shot-19.htm#s30
1328,"Земляной Вал ул., д.23",7,7,http://mos.memo.ru/shot-19.htm#s30
1329,"Земляной Вал ул., д.26",1,1,http://mos.memo.ru/shot-19.htm#s30
1330,"Земляной Вал ул., д.27",16,18,http://mos.memo.ru/shot-19.htm#s30
1331,"Земляной Вал ул., д.28",1,1,http://mos.memo.ru/shot-19.htm#s30
1332,"Земляной Вал ул., д.32",2,2,http://mos.memo.ru/shot-19.htm#s30
1333,"Земляной Вал ул., д.34",5,5,http://mos.memo.ru/shot-19.htm#s30
1334,"Земляной Вал ул., д.37",4,4,http://mos.memo.ru/shot-19.htm#s30
1335,"Земляной Вал ул., д.40",1,1,http://mos.memo.ru/shot-19.htm#s30
1336,"Земляной Вал ул., д.41",1,1,http://mos.memo.ru/shot-19.htm#s30
1337,"Земляной Вал ул., д.42",2,2,http://mos.memo.ru/shot-19.htm#s30
1338,"Земляной Вал ул., д.51",1,1,http://mos.memo.ru/shot-19.htm#s30
1339,"Земляной Вал ул., д.54",1,1,http://mos.memo.ru/shot-19.htm#s30
1340,"Земляной Вал ул., д.61",1,1,http://mos.memo.ru/shot-19.htm#s30
1341,"Земляной Вал ул., д.64",2,2,http://mos.memo.ru/shot-19.htm#s30
1342,"Земляной Вал ул., д.65",1,1,http://mos.memo.ru/shot-19.htm#s30
1343,"Земляной Вал ул., д.66",3,3,http://mos.memo.ru/shot-19.htm#s30
1344,"Земляной Вал ул., д.72",1,1,http://mos.memo.ru/shot-19.htm#s30
1345,"Земляной Вал ул., д.79",2,2,http://mos.memo.ru/shot-19.htm#s30
1346,"Земляной Вал ул., д.91",1,1,http://mos.memo.ru/shot-19.htm#s30
1347,"Землянский пер., д.4",1,1,http://mos.memo.ru/shot-19.htm#s31
1348,"Земский пер., д.7",1,1,http://mos.memo.ru/shot-19.htm#s32
1349,"Земский пер., д.15",1,1,http://mos.memo.ru/shot-19.htm#s32
1350,"Златоустинский Б. пер., д.1",1,1,http://mos.memo.ru/shot-19.htm#s33
1351,"Златоустинский Б. пер., д.3",10,11,http://mos.memo.ru/shot-19.htm#s33
1352,"Златоустинский Б. пер., д.3а",15,15,http://mos.memo.ru/shot-19.htm#s33
1353,"Златоустинский Б. пер., д.4",2,2,http://mos.memo.ru/shot-19.htm#s33
1354,"Златоустинский Б. пер., д.5",19,21,http://mos.memo.ru/shot-19.htm#s33
1355,"Златоустинский Б. пер., д.6",6,6,http://mos.memo.ru/shot-19.htm#s33
1356,"Златоустинский Б. пер., д.7",4,5,http://mos.memo.ru/shot-19.htm#s33
1357,"Златоустинский Б. пер., д.9",1,1,http://mos.memo.ru/shot-19.htm#s33
1358,"Златоустинский М. пер., д.2",2,2,http://mos.memo.ru/shot-20.htm#s1
1359,"Златоустинский М. пер., д.4",1,1,http://mos.memo.ru/shot-20.htm#s1
1360,"Златоустинский М. пер., д.5",1,2,http://mos.memo.ru/shot-20.htm#s1
1361,"Златоустинский М. пер., д.6",2,2,http://mos.memo.ru/shot-20.htm#s1
1362,"Златоустинский М. пер., д.8",1,1,http://mos.memo.ru/shot-20.htm#s1
1363,"Златоустинский М. пер., д.10",1,1,http://mos.memo.ru/shot-20.htm#s1
1364,"Знаменка ул., д.8",6,8,http://mos.memo.ru/shot-20.htm#s2
